mon,day,yr,precip,et,pet,URLD,UCOM,AGRC,FRSD,FRST,GLdy,eBand10,eBand11,oFlow
12,6,2002,0.339,2.37E-02,4.01E-02,0,0,0,0,0,0,0,0,7.503701578
12,7,2002,0.171,8.52E-02,0.31,0,0,0,0,0,0,0,0,6.065767575
12,8,2002,7.17E-03,8.49E-02,0.359,0,0,0,0,0,0,0,0,5.057560976
12,9,2002,1.79E-02,0.16,0.668,0,0,0,0,0,0,0,0,4.264218077
12,10,2002,0,0.224,0.948,0,0,0,0,0,0,0,0,3.718794835
12,11,2002,0,0.223,0.94,0,0,0,0,0,0,0,0,3.338651363
12,12,2002,0.2,7.47E-02,0.245,0,0,0,0,0,0,0,0,3.090731707
12,13,2002,0,0,0,0,0,0,0,0,0,0,0,2.892395983
12,14,2002,2.5,2.06E-02,2.64E-02,0,0,0,0,0,0,0,0,2.743644189
12,15,2002,4.66,3.92E-02,9.79E-02,0,0,0,0,0,0,0,0,2.710588235
12,16,2002,0.761,2.18E-02,3.14E-02,0,0,0,0,0,0,0,0,2.545308465
12,17,2002,0,2.45E-02,9.41E-02,0,0,0,0,0,0,0,0,2.396556671
12,18,2002,0,2.51E-02,0.1,0,0,0,0,0,0,0,0,2.280860832
12,19,2002,1.97,6.21E-02,0.185,0,0,0,0,0,0,0,0,2.132109039
12,20,2002,0.836,5.98E-03,8.74E-03,0,0,0,0,0,0,0,0,2.099053085
12,21,2002,28.6,1.42E-02,1.63E-02,0,0,0,0,0,0,0,0,6.164935438
12,22,2002,7.04,2.32E-02,3.58E-02,0,0,0,0,0,0,0,0,4.925337159
12,23,2002,10,8.02E-02,0.253,0,0,0,0,0,0,0,0,6.032711621
12,24,2002,15.8,0.115,0.386,0,0,0,0,0,0,0,0,16.92464849
12,25,2002,6.99,5.01E-02,0.133,0,0,0,0,0,0,0,0,9.470530846
12,26,2002,25.4,4.25E-02,0.105,0,0,0,0,0,0,0,0,11.15638451
12,27,2002,7.29,5.75E-02,0.16,0,0,0,0,0,0,0,0,15.73463415
12,28,2002,20.8,8.46E-02,0.263,0,0,0,0,0,0,0,0,11.42083214
12,29,2002,49.8,2.88E-02,5.50E-02,0,0,0,0,0,0,0,0,31.71718795
12,30,2002,3.44,5.27E-02,0.14,0,0,0,0,0,0,0,0,16.64367288
12,31,2002,15.3,8.36E-02,0.255,0,0,0,0,0,0,0,0,13.5364132
1,1,2002,0.179,3.17E-02,5.55E-02,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.84138863
1,2,2002,5.69E-02,0.309,0.545,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.292148988
1,3,2002,0.148,0.264,0.512,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.93070326
1,4,2002,3.28,5.15E-03,5.82E-03,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.670225538
1,5,2002,1.95,0,0,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.923467768
1,6,2002,0.107,0,0,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.968854038
1,7,2002,3.16E-02,3.93E-03,4.52E-03,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.852757275
1,8,2002,0,4.29E-02,8.64E-02,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.687985383
1,9,2002,0,5.86E-03,1.88E-02,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.277864525
1,10,2002,0.15,8.54E-03,1.11E-02,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.950622942
1,11,2002,0.204,2.97E-02,4.70E-02,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.772037837
1,12,2002,0.135,0.141,0.308,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.610883691
1,13,2002,2.84,6.74E-02,0.121,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.527346644
1,14,2002,11.3,7.75E-02,0.142,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.514191203
1,15,2002,3.59,7.66E-02,0.162,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.913129937
1,16,2002,16.8,6.16E-02,0.108,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.322921909
1,17,2002,2.5,0.111,0.227,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.321562209
1,18,2002,6.3,0.141,0.295,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.374183971
1,19,2002,12.5,0.397,0.91,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.196585524
1,20,2002,14.1,0.217,0.465,0.3,0.28,0.1,0.21,0.25,7.79,0,0,6.66980834
1,21,2002,14.7,0.203,0.43,0.3,0.28,0.1,0.21,0.25,7.79,0,0,8.488547991
1,22,2002,11.8,0.3,0.672,0.3,0.28,0.1,0.21,0.25,7.79,0,0,9.369962505
1,23,2002,12.5,0.142,0.29,0.3,0.28,0.1,0.21,0.25,7.79,0,0,9.297607583
1,24,2002,2.57,0.245,0.547,0.3,0.28,0.1,0.21,0.25,7.79,0,0,10.02773453
1,25,2002,40.9,0.163,0.34,0.3,0.28,0.1,0.21,0.25,7.79,0,0,9.123297996
1,26,2002,5.57,0.44,0.988,0.3,0.28,0.1,0.21,0.25,7.79,0,0,14.67818275
1,27,2002,23.7,0.19,0.405,0.3,0.28,0.1,0.21,0.25,7.79,0,0,17.29611541
1,28,2002,2.2,0.683,1.55,0.3,0.28,0.1,0.21,0.25,7.79,0,0,14.73409337
1,29,2002,11.3,0.428,0.964,0.3,0.28,0.1,0.21,0.25,7.79,0,0,12.54042367
1,30,2002,13.3,0.182,0.383,0.3,0.28,0.1,0.21,0.25,7.79,0,0,10.89270474
1,31,2002,33.5,0.25,0.538,0.3,0.28,0.1,0.21,0.25,7.79,0,0,12.52069051
2,1,2002,59,0.239,0.505,0.3,0.28,0.1,0.21,0.25,7.79,0,0,20.16400145
2,2,2002,21.9,0.232,0.49,0.3,0.28,0.1,0.21,0.25,7.79,0,0,28.72490436
2,3,2002,5.01,0.37,0.82,0.3,0.28,0.1,0.21,0.25,7.79,0,0,25.17293542
2,4,2002,27.7,0.206,0.434,0.3,0.28,0.1,0.21,0.25,7.79,0,0,17.55922422
2,5,2002,13.6,0.334,0.732,0.3,0.28,0.1,0.21,0.25,7.79,0,0,18.4932605
2,6,2002,4.67,0.342,0.752,0.3,0.28,0.1,0.21,0.25,7.79,0,0,15.74048457
2,7,2002,11.3,0.155,0.315,0.3,0.28,0.1,0.21,0.25,7.79,0,0,12.42531356
2,8,2002,27.7,0.171,0.348,0.3,0.28,0.1,0.21,0.25,7.79,0,0,12.3069146
2,9,2002,10.6,0.483,1.06,0.3,0.28,0.1,0.21,0.25,7.79,0,0,17.63157915
2,10,2002,76.5,0.294,0.629,0.3,0.28,0.1,0.21,0.25,7.79,0,0,18.97672294
2,11,2002,1.38,0.386,0.834,0.3,0.28,0.1,0.21,0.25,7.79,0,0,33.84237072
2,12,2002,1.84,0.631,1.41,0.3,0.28,0.1,0.21,0.25,7.79,0,0,22.0978512
2,13,2002,0.912,0.245,0.526,0.3,0.28,0.1,0.21,0.25,7.79,0,0,14.29996384
2,14,2002,4.96E-02,0.189,0.447,0.3,0.28,0.1,0.21,0.25,7.79,0,0,10.66248454
2,15,2002,4.30E-02,9.45E-02,0.22,0.3,0.28,0.1,0.21,0.25,7.79,0,0,8.72863478
2,16,2002,0,4.77E-02,0.13,0.3,0.28,0.1,0.21,0.25,7.79,0,0,7.669621819
2,17,2002,1.53,0.106,0.207,0.3,0.28,0.1,0.21,0.25,7.79,0,0,7.051316115
2,18,2002,22.8,0.292,0.626,0.3,0.28,0.1,0.21,0.25,7.79,0,0,6.314611446
2,19,2002,51.2,6.76E-02,0.107,0.3,0.28,0.1,0.21,0.25,7.79,0,0,9.889602406
2,20,2002,2.73,0.292,0.612,0.3,0.28,0.1,0.21,0.25,7.79,0,0,16.35221256
2,21,2002,29.4,0.195,0.401,0.3,0.28,0.1,0.21,0.25,7.79,0,0,16.39496774
2,22,2002,6.54,0.328,0.691,0.3,0.28,0.1,0.21,0.25,7.79,0,0,16.4147009
2,23,2002,2.51,0.34,0.713,0.3,0.28,0.1,0.21,0.25,7.79,0,0,13.00415295
2,24,2002,36.1,9.27E-02,0.168,0.3,0.28,0.1,0.21,0.25,7.79,0,0,10.58355189
2,25,2002,58.8,0.102,0.185,0.3,0.28,0.1,0.21,0.25,7.79,0,0,19.23654289
2,26,2002,4.57,0.583,1.26,0.3,0.28,0.1,0.21,0.25,7.79,0,0,30.39235645
2,27,2002,8.01,0.717,1.55,0.3,0.28,0.1,0.21,0.25,7.79,0,0,21.20328125
2,28,2002,0.106,0.278,0.601,0.3,0.28,0.1,0.21,0.25,7.79,0,0,13.77374622
3,1,2002,3.31E-02,0.371,0.83,0.3,0.28,0.1,0.21,0.25,7.79,0,0,10.06720085
3,2,2002,1.09,0.128,0.255,0.3,0.28,0.1,0.21,0.25,7.79,0,0,8.149795398
3,3,2002,2.91E-03,8.74E-02,0.21,0.3,0.28,0.1,0.21,0.25,7.79,0,0,7.051316115
3,4,2002,0.508,0.147,0.296,0.3,0.28,0.1,0.21,0.25,7.79,0,0,5.531862736
3,5,2002,13.9,0.448,0.96,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.574804438
3,6,2002,5.31,0.228,0.46,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.647159361
3,7,2002,0.192,0.69,1.5,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.061742258
3,8,2002,6.13,0.182,0.361,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.890721532
3,9,2002,11,0.214,0.429,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.377472831
3,10,2002,17.6,0.243,0.49,0.3,0.28,0.1,0.21,0.25,7.79,0,0,5.969281133
3,11,2002,3.34,0.445,0.938,0.3,0.28,0.1,0.21,0.25,7.79,0,0,8.107040216
3,12,2002,2.91E-03,0.389,0.89,0.3,0.28,0.1,0.21,0.25,7.79,0,0,7.307847205
3,13,2002,3.16E-02,0.748,1.66,0.3,0.28,0.1,0.21,0.25,7.79,0,0,5.89363735
3,14,2002,2.8,0.675,1.43,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.995778535
3,15,2002,2.25,0.126,0.23,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.597826459
3,16,2002,1.27,0.304,0.629,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.005831636
3,17,2002,2.74,0.214,0.435,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.509213757
3,18,2002,7.21,0.101,0.18,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.59472412
3,19,2002,2.09,0.305,0.621,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.627612721
3,20,2002,3.62,0.429,0.89,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.265838107
3,21,2002,0.527,0.712,1.52,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.077572943
3,22,2002,1.55E-02,0.17,0.381,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.88484574
3,23,2002,0,0.417,0.928,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.922667631
3,24,2002,2.90E-02,0.667,1.45,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.951938486
3,25,2002,0.311,0.238,0.496,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.981209341
3,26,2002,0,0.699,1.57,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.521426695
3,27,2002,6.01E-03,0.729,1.61,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.8182684
3,28,2002,3.69E-02,0.772,1.72,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.820241716
3,29,2002,0,0.766,1.76,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.809717364
3,30,2002,4.65,0.848,1.86,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.818926172
3,31,2002,6.53,0.165,0.316,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.070852858
4,1,2002,3.6,0.245,0.49,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.836828382
4,2,2002,3.91,0.327,0.67,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.171963229
4,3,2002,3.6,0.242,0.483,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.797033174
4,4,2002,5.77E-02,0.461,0.964,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.736847034
4,5,2002,0,1.08,2.36,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.167874232
4,6,2002,0,1.43,3.11,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.048159723
4,7,2002,0,0.992,2.17,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.058026303
4,8,2002,0,0.851,1.91,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.870890162
4,9,2002,0,0.528,1.22,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.81662397
4,10,2002,0,1.01,2.25,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.829450524
4,11,2002,0,0.869,1.98,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.9287741
4,12,2002,0.329,0.647,1.41,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.961333815
4,13,2002,0.549,1.04,2.23,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.972187054
4,14,2002,1.05,0.247,0.506,0.3,0.28,0.1,0.21,0.25,7.79,0,0,0.974818142
4,15,2002,0,0.618,1.38,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.007048971
4,16,2002,0,0.729,1.66,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.109990293
4,17,2002,10.9,0.65,1.36,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.092559335
4,18,2002,15.9,0.302,0.596,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.163269827
4,19,2002,3.24,0.898,1.87,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.162283169
4,20,2002,2.02,0.787,1.62,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.955556232
4,21,2002,2.86,1.14,2.36,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.932863097
4,22,2002,0.227,0.539,1.1,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.272131098
4,23,2002,0.208,0.578,1.19,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.215891589
4,24,2002,0.959,1.2,2.46,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.454991721
4,25,2002,9.41,1.14,2.37,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.514191203
4,26,2002,10.4,1.05,2.15,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.721389391
4,27,2002,27.6,0.323,0.637,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.2032074
4,28,2002,19,0.31,0.605,0.3,0.28,0.1,0.21,0.25,7.79,0,0,7.107226737
4,29,2002,29.7,0.598,1.2,0.3,0.28,0.1,0.21,0.25,7.79,0,0,9.633071316
4,30,2002,9.35,0.979,1.98,0.3,0.28,0.1,0.21,0.25,7.79,0,0,11.10648065
5,1,2002,1.35,0.982,1.98,0.3,0.28,0.1,0.21,0.25,7.79,0,0,9.024632192
5,2,2002,4.70E-02,1.33,2.77,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.291962467
5,3,2002,4.75E-02,1.31,2.72,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.976418416
5,4,2002,0.189,0.788,1.67,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.485062713
5,5,2002,1,1.32,2.77,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.496902609
5,6,2002,0,0.529,1.16,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.228860509
5,7,2002,0,0.16,0.346,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.514191203
5,8,2002,0,0.515,1.13,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.095848195
5,9,2002,0,0.452,1,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.050133039
5,10,2002,0,0.63,1.36,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.786837708
5,11,2002,0,1.18,2.54,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.744740298
5,12,2002,6.19,1.17,2.44,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.748029158
5,13,2002,13.8,0.379,0.747,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.640812318
5,14,2002,9.09,0.759,1.53,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.617132525
5,15,2002,3.18,0.555,1.11,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.991075922
5,16,2002,0,2,4.19,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.655096782
5,17,2002,8.85,1.89,3.85,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.697851963
5,18,2002,2.48,0.664,1.33,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.781060124
5,19,2002,5.54,0.579,1.15,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.494271521
5,20,2002,1.21,0.333,0.641,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.46960507
5,21,2002,9.65,0.769,1.53,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.376859215
5,22,2002,14.9,0.43,0.847,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.495915951
5,23,2002,8.5,1.6,3.19,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.696678784
5,24,2002,10.6,1.4,2.78,0.3,0.28,0.1,0.21,0.25,7.79,0,0,5.591062218
5,25,2002,10.4,0.769,1.53,0.3,0.28,0.1,0.21,0.25,7.79,0,0,6.623764298
5,26,2002,3.47,1.09,2.16,0.3,0.28,0.1,0.21,0.25,7.79,0,0,5.765371805
5,27,2002,2.24,1.29,2.53,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.423703394
5,28,2002,26.8,0.539,1.05,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.910454693
5,29,2002,8.43,1.13,2.23,0.3,0.28,0.1,0.21,0.25,7.79,0,0,7.995218972
5,30,2002,1.52,1.4,2.76,0.3,0.28,0.1,0.21,0.25,7.79,0,0,8.238594621
5,31,2002,0,1.67,3.42,0.3,0.28,0.1,0.21,0.25,7.79,0,0,5.140488381
6,1,2002,8.78E-02,1.94,3.99,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.302015569
6,2,2002,3.57,0.997,1.99,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.950436421
6,3,2002,2.76,0.554,1.11,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.91590339
6,4,2002,0.104,0.867,1.75,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.711007404
6,5,2002,8.97,0.997,1.98,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.225242763
6,6,2002,0.791,0.229,0.421,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.242015949
6,7,2002,3.38,0.189,0.344,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.2972688
6,8,2002,3.64,0.614,1.21,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.300886546
6,9,2002,27.2,0.543,1.06,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.493284863
6,10,2002,7.97,0.679,1.32,0.3,0.28,0.1,0.21,0.25,7.79,0,0,7.873531147
6,11,2002,0.472,1.73,3.42,0.3,0.28,0.1,0.21,0.25,7.79,0,0,5.492396414
6,12,2002,0.786,0.714,1.41,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.525471537
6,13,2002,6.44,0.563,1.1,0.3,0.28,0.1,0.21,0.25,7.79,0,0,4.252496146
6,14,2002,19.1,0.16,0.284,0.3,0.28,0.1,0.21,0.25,7.79,0,0,5.745638644
6,15,2002,2.35,1,1.97,0.3,0.28,0.1,0.21,0.25,7.79,0,0,7.222336842
6,16,2002,2.11,0.448,0.867,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.84796635
6,17,2002,0.204,1.32,2.63,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.187892122
6,18,2002,0.716,2.02,3.99,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.056337717
6,19,2002,6.76E-03,1.37,2.87,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.640954683
6,20,2002,0.791,0.978,2.04,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.076915171
6,21,2002,2.91,0.451,0.876,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.448414
6,22,2002,1.98,0.457,0.89,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.316859595
6,23,2002,0,0.882,1.82,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.305348585
6,24,2002,7.05E-02,1.11,2.26,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.259633429
6,25,2002,0,1.2,2.47,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.223784854
6,26,2002,0.88,0.42,0.819,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.094861537
6,27,2002,0.11,0.326,0.638,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.026782132
6,28,2002,0,1.06,2.2,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.17543861
6,29,2002,1.48,0.464,0.903,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.452689519
6,30,2002,12.7,0.165,0.295,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.586875012
7,1,2002,19.7,0.407,0.772,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.752304676
7,2,2002,4.26,0.501,0.957,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.131652614
7,3,2002,4.29E-02,1.58,3.14,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.377659352
7,4,2002,13.7,0.737,1.46,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.1790122
7,5,2002,1.86,0.24,0.446,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.33819303
7,6,2002,1.19,1.06,2.08,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.288860128
7,7,2002,10.4,0.427,0.825,0.3,0.28,0.1,0.21,0.25,7.79,0,0,3.02640909
7,8,2002,0.29,0.429,0.824,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.923467768
7,9,2002,2.45,0.661,1.28,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.513675796
7,10,2002,5.83,1.36,2.61,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.767433433
7,11,2002,0.926,1.19,2.29,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.674687577
7,12,2002,0.219,1.79,3.55,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.741451438
7,13,2002,0,1.87,3.83,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.879254677
7,14,2002,0,1.33,2.79,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.991404808
7,15,2002,0,1.25,2.58,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.233136027
7,16,2002,0,1.4,2.9,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.296282142
7,17,2002,0,0.5,1.07,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.211758436
7,18,2002,0,0.681,1.46,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.195314136
7,19,2002,5.38,0.331,0.628,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.282140043
7,20,2002,1.5,0.422,0.79,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.397579034
7,21,2002,2.01E-02,1.55,3.11,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.297926572
7,22,2002,8.22,0.681,1.33,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.078230715
7,23,2002,1.95,0.183,0.33,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.928587579
7,24,2002,1.49E-02,0.619,1.24,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.923983175
7,25,2002,5.05E-02,0.45,0.884,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.03909328
7,26,2002,0.142,0.481,0.953,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.129208047
7,27,2002,2.07E-02,0.495,1.03,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.169989913
7,28,2002,2.67E-03,1.4,2.84,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.234122685
7,29,2002,3.99E-02,0.599,1.23,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.045342114
7,30,2002,1.75,0.517,0.995,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.00192916
7,31,2002,2.33,0.166,0.292,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.859850403
8,1,2002,20.3,0.145,0.253,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.728624883
8,2,2002,0.625,0.441,0.836,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.534582136
8,3,2002,2.32E-02,1.69,3.36,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.494458042
8,4,2002,0.527,1.57,3.02,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.604634857
8,5,2002,0,1.35,2.74,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.686527474
8,6,2002,0.428,1.16,2.34,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.820712967
8,7,2002,5.01,0.482,0.933,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.876952475
8,8,2002,9.58,0.231,0.439,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.851628252
8,9,2002,7.12,0.153,0.266,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.184789783
8,10,2002,0.17,0.392,0.763,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.331144059
8,11,2002,2.2,0.207,0.387,0.3,0.28,0.1,0.21,0.25,7.79,0,0,2.04731543
8,12,2002,2.85,1.65,3.2,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.691131878
8,13,2002,3.75,0.193,0.348,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.538199882
8,14,2002,0.429,1.08,2.11,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.486235892
8,15,2002,6.57E-02,1.21,2.41,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.579310634
8,16,2002,0,1.47,2.98,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.632590168
8,17,2002,13.7,1.8,3.58,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.685540816
8,18,2002,2.72,0.206,0.383,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.950622942
8,19,2002,4.78E-02,0.31,0.628,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.711522811
8,20,2002,0,0.963,1.96,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.75362022
8,21,2002,0,1.42,2.87,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.675674235
8,22,2002,1.40E-02,0.964,1.96,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.700340686
8,23,2002,2.75,1.12,2.21,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.798348718
8,24,2002,2.02,0.617,1.17,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.812161931
8,25,2002,2.91E-03,0.5,1.02,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.752633562
8,26,2002,0,0.758,1.53,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.863139263
8,27,2002,0,1.05,2.13,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.814793019
8,28,2002,2.84,1.07,2.1,0.3,0.28,0.1,0.21,0.25,7.79,0,0,1.758882397
